,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,staffExperience,writersExperience,directorsExperience,budget,revenue,viewCount,likeCount,dislikeCount,commentCount
2616,3460237,tt2245084,movie,Big Hero 6,Big Hero 6,0,2014.0,102.0,"Action,Adventure,Animation",40,24,8,165000000,652105443,0,0,0,0
2617,3461797,tt2246829,movie,Love Story,Love Story,0,2011.0,92.0,Romance,39,0,4,2200000,136400000,0,0,0,0
2618,3461901,tt2246955,movie,Contrition,Restless,0,2012.0,90.0,"Drama,Thriller",40,8,4,8000000,163265,0,0,0,0
2619,3462005,tt2247061,movie,The Strangers,The Strangers,0,2009.0,90.0,"Drama,Romance,War",32,8,4,9000000,82391145,0,0,0,0
2620,3462377,tt2247476,movie,When the Game Stands Tall,When the Game Stands Tall,0,2014.0,115.0,"Drama,Sport",38,10,4,15000000,30127963,0,0,0,0
2621,3463859,tt2249167,movie,Trapped,Trapped,0,2012.0,92.0,"Adventure,Drama,Thriller",31,8,4,30000000,6916869,0,0,0,0
2622,3468284,tt2254131,movie,Shelter,Shelter,0,2015.0,97.0,"Drama,Sci-Fi,Thriller",34,7,7,22000000,851517,0,0,0,0
2623,3470398,tt2256514,movie,Rush,Rush,0,2012.0,110.0,"Crime,Thriller",38,6,2,38000000,90247624,0,0,0,0
2624,3471985,tt2258337,movie,The Fly,Eega,0,2012.0,145.0,"Action,Fantasy",40,24,8,5990000,19450000,0,0,0,0
2625,3474919,tt2261633,movie,Hitman,Hitman,0,2012.0,95.0,Action,37,8,4,24000000,99965753,0,0,0,0
2626,3475454,tt2262227,movie,The Book of Life,The Book of Life,0,2014.0,95.0,"Adventure,Animation,Comedy",40,8,4,50000000,97437106,0,0,0,0
2627,3476624,tt2263520,movie,Ride Along,Ride Along,0,2012.0,87.0,Action,37,4,4,25000000,153997819,0,0,0,0
2628,3480490,tt2267998,movie,Gone Girl,Gone Girl,0,2014.0,149.0,"Drama,Mystery,Thriller",40,4,4,61000000,369330363,0,0,0,0
2629,3480506,tt2268016,movie,Magic Mike XXL,Magic Mike XXL,0,2015.0,115.0,"Comedy,Drama,Music",36,4,4,14800000,122413057,0,0,0,0
2630,3486474,tt2274648,movie,Hellboy,Hellboy,0,2019.0,120.0,"Action,Adventure,Fantasy",37,8,4,66000000,99318987,0,0,0,0
2631,3489880,tt2278388,movie,The Grand Budapest Hotel,The Grand Budapest Hotel,0,2014.0,99.0,"Adventure,Comedy,Crime",40,12,4,30000000,174600318,0,0,0,0
2632,3490711,tt2279339,movie,Love the Coopers,Love the Coopers,0,2015.0,107.0,"Comedy,Fantasy,Romance",40,4,4,17000000,24000000,0,0,0,0
2633,3490718,tt2279346,movie,Trapped,Trapped,0,2014.0,75.0,Horror,40,4,4,30000000,6916869,0,0,0,0
2634,3490744,tt2279373,movie,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,0,2015.0,92.0,"Action,Adventure,Animation",40,29,8,74000000,311594032,0,0,0,0
2635,3492714,tt2281587,movie,Muppets Most Wanted,Muppets Most Wanted,0,2014.0,107.0,"Adventure,Comedy,Crime",40,12,4,50000000,80383113,0,0,0,0
2636,3496970,tt2286560,movie,Frankenstein,Frankenstein,0,2011.0,82.0,"Drama,Horror",26,4,4,45000000,112006296,0,0,0,0
2637,3498591,tt2288438,movie,Trapped,Trapped,0,2012.0,108.0,Thriller,12,4,4,30000000,6916869,0,0,0,0
2638,3502622,tt2292959,movie,The Canyons,The Canyons,0,2013.0,99.0,"Drama,Thriller",39,4,4,250000,56825,0,0,0,0
2639,3503233,tt2293640,movie,Minions,Minions,0,2015.0,91.0,"Adventure,Animation,Comedy",40,4,8,74000000,1156730962,0,0,0,0
2640,3503955,tt2294449,movie,22 Jump Street,22 Jump Street,0,2014.0,112.0,"Action,Comedy,Crime",40,24,8,50000000,188441614,0,0,0,0
2641,3503964,tt2294459,movie,A Christmas Carol,A Christmas Carol,0,2012.0,82.0,Drama,26,0,4,200000000,325233863,0,0,0,0
2642,3504122,tt2294629,movie,Frozen,Frozen,0,2013.0,102.0,"Adventure,Animation,Comedy",40,16,8,150000000,1277284869,0,0,0,0
2643,3504168,tt2294677,movie,In a World...,In a World...,0,2013.0,93.0,Comedy,39,4,4,1000000,2963902,0,0,0,0
2644,3504413,tt2294939,movie,Waste Land,Waste Land,0,2014.0,97.0,"Drama,Thriller",36,4,4,1500000,187716,0,0,0,0
2645,3506051,tt2296697,movie,Concussion,Concussion,0,2013.0,96.0,Drama,40,4,4,35000000,48623572,0,0,0,0
2646,3511511,tt2302755,movie,Olympus Has Fallen,Olympus Has Fallen,0,2013.0,119.0,"Action,Thriller",39,7,4,70000000,161025640,0,0,0,0
2647,3513363,tt2304771,movie,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,0,2013.0,141.0,"Biography,Drama,History",40,8,4,35000000,27330000,0,0,0,0
2648,3513488,tt2304901,movie,Sherlock Holmes,Sherlock Holmes,0,2011.0,77.0,Adventure,19,1,4,90000000,524028679,0,0,0,0
2649,3513633,tt2305051,movie,Wild,Wild,0,2014.0,115.0,"Biography,Drama",40,8,4,15000000,52501541,0,0,0,0
2650,3517482,tt2309260,movie,The Gallows,The Gallows,0,2015.0,81.0,"Horror,Mystery,Sci-Fi",39,8,8,100000,42664410,0,0,0,0
2651,3518116,tt2309961,movie,Afflicted,Afflicted,0,2013.0,85.0,"Action,Adventure,Horror",37,8,8,318000,121179,0,0,0,0
2652,3518462,tt2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,0,2014.0,144.0,"Adventure,Fantasy",40,20,4,250000000,955119788,0,0,0,0
2653,3520560,tt2312718,movie,Homefront,Homefront,0,2013.0,100.0,"Action,Crime,Thriller",37,5,4,22000000,43058898,0,0,0,0
2654,3525313,tt2318092,movie,Endless Love,Endless Love,0,2014.0,104.0,"Drama,Romance",39,11,4,20000000,34077920,0,0,0,0
2655,3526634,tt2319580,movie,The Grand Seduction,The Grand Seduction,0,2013.0,113.0,Comedy,40,8,4,12700000,3430018,0,0,0,0
2656,3528334,tt2321549,movie,The Babadook,The Babadook,0,2014.0,94.0,"Drama,Horror",40,4,4,2000000,6676471,0,0,0,0
2657,3529137,tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015.0,125.0,"Drama,Romance,Thriller",40,8,4,40000000,569651467,0,0,0,0
2658,3529560,tt2322932,movie,The Hunted,The Hunted,0,2015.0,90.0,"Action,Comedy,Horror",36,12,4,55000000,34234008,0,0,0,0
2659,3532211,tt2325977,movie,Strangerland,Strangerland,0,2015.0,112.0,"Drama,Mystery,Thriller",40,8,4,10000000,17472,0,0,0,0
2660,3532693,tt2326554,movie,A Girl Walks Home Alone at Night,A Girl Walks Home Alone at Night,0,2014.0,101.0,"Drama,Horror",38,3,3,1000000,395000,0,0,0,0
2661,3536597,tt2331061,movie,Shattered,Shattered,0,2012.0,24.0,Drama,15,4,4,22000000,11511031,0,0,0,0
2662,3539016,tt2333784,movie,The Expendables 3,The Expendables 3,0,2014.0,126.0,"Action,Adventure,Thriller",39,15,4,90000000,206172544,0,0,0,0
2663,3539032,tt2333804,movie,The Zero Theorem,The Zero Theorem,0,2013.0,107.0,"Comedy,Drama,Fantasy",38,6,4,8500000,770706,0,0,0,0
2664,3539907,tt2334873,movie,Blue Jasmine,Blue Jasmine,0,2013.0,98.0,Drama,40,4,4,18000000,97505481,0,0,0,0
2665,3539912,tt2334879,movie,White House Down,White House Down,0,2013.0,131.0,"Action,Drama,Thriller",40,4,4,150000000,205366737,0,0,0,0
2666,3543368,tt2339048,movie,Transcendence,Transcendence,0,2012.0,45.0,Sport,0,0,0,100000000,103039258,0,0,0,0
2667,3543922,tt2339741,movie,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,0,2014.0,98.0,"Drama,Horror,Thriller",40,8,4,1000000,26501323,0,0,0,0
2668,3547371,tt2343793,movie,Third Person,Third Person,0,2013.0,137.0,"Drama,Romance",40,4,4,28000000,1021398,0,0,0,0
2669,3548315,tt2344824,movie,Friday,Friday,0,2012.0,117.0,Family,40,4,4,3500000,28215918,0,0,0,0
2670,3548579,tt2345112,movie,Parkland,Parkland,0,2013.0,93.0,"Drama,History,Mystery",40,8,4,10000000,653651,0,0,0,0
2671,3549179,tt2345737,movie,The Rover,The Rover,0,2014.0,103.0,"Action,Crime,Drama",40,8,4,12250000,2295423,0,0,0,0
2672,3549201,tt2345759,movie,The Mummy,The Mummy,0,2017.0,111.0,"Action,Adventure,Fantasy",39,23,4,80000000,415885488,0,0,0,0
2673,3555125,tt2352432,movie,Stealth,Stealth,0,2012.0,51.0,"Action,Comedy",17,4,4,135000000,76932943,0,0,0,0
2674,3556421,tt2353867,movie,Bully,Bully,0,2012.0,112.0,Music,13,4,4,1100000,480811,0,0,0,0
2675,3557852,tt2355495,movie,Barefoot,Barefoot,0,2014.0,90.0,"Comedy,Drama,Romance",35,2,4,6000000,15071,0,0,0,0
2676,3558195,tt2355884,movie,Stone,Stone,0,2012.0,114.0,"Action,Sci-Fi",39,4,4,22000000,9479718,0,0,0,0
2677,3559253,tt2357129,movie,Jobs,Jobs,0,2013.0,128.0,"Biography,Drama",34,1,4,12000000,35931410,0,0,0,0
2678,3559401,tt2357291,movie,Rio 2,Rio 2,0,2014.0,101.0,"Adventure,Animation,Comedy",40,24,4,103000000,500188435,0,0,0,0
2679,3560851,tt2358925,movie,Unfinished Business,Unfinished Business,0,2015.0,91.0,"Comedy,Drama",40,4,4,35000000,14431253,0,0,0,0
2680,3561130,tt2359241,movie,Possession,Possession,0,2012.0,80.0,Horror,37,4,4,25000000,10113733,0,0,0,0
2681,3561779,tt2359998,movie,Jade,Jade,0,2013.0,108.0,"Crime,Drama",27,3,3,50000000,9851610,0,0,0,0
2682,3563137,tt2361509,movie,The Intern,The Intern,0,2015.0,121.0,"Comedy,Drama",40,4,4,35000000,194564672,0,0,0,0
2683,3563566,tt2362036,movie,Daylight,Daylight,0,2013.0,97.0,"Drama,Horror,Mystery",24,6,10,80000000,159212469,0,0,0,0
2684,3564715,tt2363363,movie,Robin Hood,Robin Hood,0,2013.0,92.0,"Action,Drama",40,8,4,215000000,342726007,0,0,0,0
2685,3564800,tt2363461,movie,The Pyramid,The Pyramid,0,2013.0,90.0,Horror,33,20,20,6500000,13865435,0,0,0,0
2686,3565969,tt2364841,movie,Runner Runner,Runner Runner,0,2013.0,88.0,"Crime,Thriller",40,8,4,30000000,62616646,0,0,0,0
2687,3567539,tt2366608,movie,Lost River,Lost River,0,2014.0,95.0,"Drama,Fantasy,Mystery",40,4,4,2000000,45431,0,0,0,0
2688,3569710,tt2369135,movie,Need for Speed,Need for Speed,0,2014.0,132.0,"Action,Crime,Thriller",40,8,4,66000000,203277636,0,0,0,0
2689,3575583,tt2375761,movie,What If,What If,0,2013.0,90.0,Mystery,37,4,4,11000000,7847000,0,0,0,0
2690,3576921,tt2377322,movie,Deliver Us from Evil,Deliver Us from Evil,0,2014.0,118.0,"Horror,Mystery,Thriller",37,13,4,30000000,201275,0,0,0,0
2691,3579032,tt2379713,movie,Spectre,Spectre,0,2015.0,148.0,"Action,Adventure,Thriller",40,20,4,245000000,880674609,0,0,0,0
2692,3580242,tt2381111,movie,Brooklyn,Brooklyn,0,2015.0,117.0,"Drama,Romance",40,8,4,11000000,62076141,0,0,0,0
2693,3580286,tt2381161,movie,Detour to Route 80,Drive,0,2013.0,53.0,Thriller,20,8,4,18500000,76175166,0,0,0,0
2694,3580362,tt2381249,movie,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,0,2015.0,131.0,"Action,Adventure,Thriller",40,12,4,150000000,682330139,0,0,0,0
2695,3580992,tt2381941,movie,Focus,Focus,0,2015.0,105.0,"Comedy,Crime,Drama",40,8,8,50100000,153962963,0,0,0,0
2696,3581387,tt2382396,movie,Joe,Joe,0,2013.0,117.0,"Crime,Drama",38,8,4,4000000,2365467,0,0,0,0
2697,3581991,tt2383068,movie,The Sacrament,The Sacrament,0,2013.0,99.0,"Horror,Thriller",40,4,4,4000000,9221,0,0,0,0
2698,3583748,tt2385003,movie,Assassins,Assassins,0,2014.0,84.0,"Action,Drama,Thriller",37,5,4,50000000,30303072,0,0,0,0
2699,3584820,tt2386203,movie,Captive,Captive,0,2013.0,88.0,"Action,Thriller",32,7,7,2000000,2801508,0,0,0,0
2700,3585878,tt2387433,movie,Dark Skies,Dark Skies,0,2013.0,97.0,"Horror,Sci-Fi,Thriller",40,4,4,3500000,25174316,0,0,0,0
2701,3585983,tt2387559,movie,Delivery Man,Delivery Man,0,2013.0,105.0,"Comedy,Drama",40,8,4,26000000,51164106,0,0,0,0
2702,3586437,tt2388050,movie,Flipped,Flipped,0,2015.0,90.0,"Drama,Thriller",36,4,2,14000000,1755212,0,0,0,0
2703,3587024,tt2388715,movie,Oculus,Oculus,0,2013.0,104.0,"Horror,Mystery",40,12,4,5000000,44030246,0,0,0,0
2704,3588422,tt2390281,movie,Max,Max,0,2012.0,83.0,Comedy,40,12,4,31000000,43967255,0,0,0,0
2705,3591512,tt2393825,movie,Home,Home,0,2013.0,112.0,Drama,40,4,4,135000000,368871007,0,0,0,0
2706,3591514,tt2393827,movie,Howl,Howl,0,2015.0,92.0,"Action,Fantasy,Horror",39,8,4,30000,617000,0,0,0,0
2707,3592952,tt2395427,movie,Avengers: Age of Ultron,Avengers: Age of Ultron,0,2015.0,141.0,"Action,Adventure,Sci-Fi",40,20,4,280000000,1405035767,0,0,0,0
2708,3594872,tt2397535,movie,Predestination,Predestination,0,2014.0,97.0,"Action,Adventure,Drama",39,12,8,5500000,3000000,0,0,0,0
2709,3595445,tt2398179,movie,Human Nature,Human Nature,0,2012.0,109.0,Drama,32,8,4,6000000,705308,0,0,0,0
2710,3595492,tt2398231,movie,The Homesman,The Homesman,0,2014.0,122.0,"Drama,Western",38,16,4,16000000,2429989,0,0,0,0
2711,3597972,tt2401097,movie,Tracers,Tracers,0,2015.0,94.0,"Action,Crime,Drama",40,16,4,11000000,1863315,0,0,0,0
2712,3598639,tt2401878,movie,Anomalisa,Anomalisa,0,2015.0,90.0,"Animation,Comedy,Drama",39,4,7,8000000,3759286,0,0,0,0
2713,3598830,tt2402101,movie,Dark Places,Dark Places,0,2015.0,113.0,"Action,Drama,Mystery",40,8,4,20000000,208588,0,0,0,0
2714,3598877,tt2402157,movie,The November Man,The November Man,0,2014.0,108.0,"Action,Thriller",37,9,4,15000000,32556119,0,0,0,0
2715,3599385,tt2402731,movie,Unknown,Unknown,0,2012.0,96.0,Drama,4,4,4,33700000,134124625,0,0,0,0
2716,3599568,tt2402927,movie,Carol,Carol,0,2015.0,118.0,"Drama,Romance",40,8,4,11800000,40272135,0,0,0,0
2717,3599658,tt2403021,movie,The Green Inferno,The Green Inferno,0,2013.0,100.0,"Adventure,Horror",40,8,4,5000000,6833445,0,0,0,0
2718,3600678,tt2404181,movie,Belle,Belle,0,2013.0,100.0,"Biography,Drama,Romance",39,3,4,10900000,16505460,0,0,0,0
2719,3600793,tt2404311,movie,The Family,The Family,0,2013.0,111.0,"Comedy,Crime,Thriller",40,12,4,30000000,36894225,0,0,0,0
2720,3600890,tt2404425,movie,Woman in Gold,Woman in Gold,0,2015.0,109.0,"Biography,Drama,History",40,12,4,11000000,61619773,0,0,0,0
2721,3600898,tt2404435,movie,The Magnificent Seven,The Magnificent Seven,0,2016.0,132.0,"Action,Adventure,Western",40,20,4,2000000,4905000,0,0,0,0
2722,3600923,tt2404463,movie,The Heat,The Heat,0,2013.0,117.0,"Action,Comedy,Crime",39,3,4,43000000,158674180,0,0,0,0
2723,3600993,tt2404548,movie,On the Road,On the Road,0,2011.0,90.0,Drama,8,1,1,25000000,8784318,0,0,0,0
2724,3603173,tt2409300,movie,Killers,Killers,0,2014.0,137.0,"Action,Crime,Drama",40,8,8,75000000,98159963,0,0,0,0
2725,3612316,tt2431286,movie,Philomena,Philomena,0,2013.0,98.0,"Biography,Comedy,Drama",40,12,4,12000000,100129872,0,0,0,0
2726,3614463,tt2436386,movie,Project Almanac,Project Almanac,0,2015.0,106.0,"Drama,Mystery,Sci-Fi",40,8,4,12000000,32248241,0,0,0,0
2727,3618072,tt2445032,movie,Boy,Boy,0,2012.0,48.0,Drama,34,4,4,3,43,0,0,0,0
2728,3618488,tt2446042,movie,Taken 3,Taken 3,0,2014.0,108.0,"Action,Thriller",40,8,4,48000000,325771424,0,0,0,0
2729,3618851,tt2446980,movie,Joy,Joy,0,2015.0,124.0,"Biography,Drama",40,8,4,60000000,101134059,0,0,0,0
2730,3619278,tt2447982,movie,Abduction,Abduction,0,2011.0,84.0,"Horror,Thriller",19,4,2,35000000,82087155,0,0,0,0
2731,3620957,tt2452042,movie,The Peanuts Movie,The Peanuts Movie,0,2015.0,88.0,"Animation,Comedy,Family",37,13,4,99000000,246233113,0,0,0,0
2732,3621041,tt2452254,movie,Clouds of Sils Maria,Clouds of Sils Maria,0,2014.0,124.0,Drama,36,4,4,6600000,1554000,0,0,0,0
2733,3624202,tt2459920,movie,Truth,Truth,0,2013.0,94.0,"Drama,Romance,Thriller",36,4,4,9600000,2541554,0,0,0,0
2734,3625578,tt2463288,movie,Walk of Shame,Walk of Shame,0,2014.0,95.0,Comedy,40,4,4,15000000,59209,0,0,0,0
2735,3626339,tt2465146,movie,And So It Goes,And So It Goes,0,2014.0,94.0,"Comedy,Drama,Romance",40,4,4,30000000,25312387,0,0,0,0
2736,3627161,tt2467046,movie,Left Behind,Left Behind,0,2014.0,110.0,"Action,Drama,Fantasy",38,16,4,16000000,19682924,0,0,0,0
2737,3629891,tt2473510,movie,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,0,2015.0,88.0,"Horror,Mystery,Thriller",37,24,4,10000000,78099553,0,0,0,0
2738,3629959,tt2473682,movie,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,0,2014.0,84.0,"Horror,Mystery,Thriller",37,8,4,5000000,86362372,0,0,0,0
2739,3631353,tt2477178,movie,Hitch,Hitch,0,2012.0,70.0,Drama,34,5,4,70000000,368100420,0,0,0,0
2740,3635556,tt2487524,movie,Mud,Mud,0,2005.0,64.0,Drama,36,4,4,10000000,21587700,0,0,0,0
2741,3635840,tt2488250,movie,The Lookout,The Lookout,0,2015.0,95.0,"Crime,Drama,Thriller",37,3,3,16000000,5367030,0,0,0,0
2742,3638300,tt2494384,movie,Aloft,Aloft,0,2014.0,112.0,Drama,40,4,4,8000000,53086,0,0,0,0
2743,3638595,tt2495104,movie,Parts Per Billion,Parts Per Billion,0,2014.0,98.0,"Drama,Romance,Sci-Fi",40,4,4,500000,15000000,0,0,0,0
2744,3642031,tt2503944,movie,Burnt,Burnt,0,2015.0,101.0,"Comedy,Drama",40,8,4,20000000,36606743,0,0,0,0
2745,3644532,tt2510506,movie,Dragonfly,Dragonfly,0,2015.0,80.0,"Crime,Drama,Thriller",25,4,4,60000000,52322400,0,0,0,0
2746,3644671,tt2510894,movie,Hotel Transylvania 2,Hotel Transylvania 2,0,2015.0,89.0,"Animation,Comedy,Family",39,11,4,80000000,466183544,0,0,0,0
2747,3646199,tt2515034,movie,The Gunman,The Gunman,0,2015.0,115.0,"Action,Crime,Drama",40,16,4,40000000,10664749,0,0,0,0
2748,3651782,tt2528814,movie,God's Not Dead,God's Not Dead,0,2014.0,113.0,Drama,37,11,4,17000000,29789000,0,0,0,0
2749,3653759,tt2533492,movie,Courting a Killer,The Interview,0,2013.0,80.0,"Horror,Mystery,Thriller",28,4,3,44000000,11305175,0,0,0,0
2750,3658742,tt2545384,movie,Home,Home,0,2016.0,87.0,"Drama,Horror,Thriller",37,8,4,135000000,368871007,0,0,0,0
2751,3659792,tt2548096,movie,The Queen,The Queen,0,2012.0,104.0,"Action,Drama,War",40,8,4,15000000,123384128,0,0,0,0
2752,3660332,tt2549398,movie,Equilibrium,Equilibrium,0,2012.0,77.0,"Comedy,Mystery,Thriller",12,2,2,20000000,5359645,0,0,0,0
2753,3662268,tt2554274,movie,Crimson Peak,Crimson Peak,0,2015.0,119.0,"Drama,Fantasy,Horror",40,8,4,55000000,74679822,0,0,0,0
2754,3662455,tt2554760,movie,The Call,The Call,0,2014.0,90.0,Drama,27,9,4,13000000,68572378,0,0,0,0
2755,3662858,tt2555736,movie,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,0,2015.0,122.0,"Comedy,Drama",40,8,4,10000000,85978266,0,0,0,0
2756,3665178,tt2561572,movie,Get Hard,Get Hard,0,2015.0,100.0,"Comedy,Crime",40,16,4,40000000,106511453,0,0,0,0
2757,3671715,tt2577542,movie,Legend,Legend,0,2013.0,134.0,Horror,27,8,4,50000000,58475106,0,0,0,0
2758,3673226,tt2581244,movie,Life After Beth,Life After Beth,0,2014.0,89.0,"Comedy,Fantasy,Horror",40,4,4,2400000,88273,0,0,0,0
2759,3673717,tt2582426,movie,Julia,Julia,0,2014.0,95.0,"Horror,Thriller",39,4,4,6000000,1302710,0,0,0,0
2760,3673868,tt2582802,movie,Whiplash,Whiplash,0,2014.0,106.0,"Drama,Music",39,4,4,3300000,13993093,0,0,0,0
2761,3673887,tt2582846,movie,The Fault in Our Stars,The Fault in Our Stars,0,2014.0,126.0,"Drama,Romance",39,12,3,12000000,305151265,0,0,0,0
2762,3680044,tt2597242,movie,At the Devil's Door,Home,0,2014.0,91.0,Horror,37,4,4,135000000,368871007,0,0,0,0
2763,3680722,tt2598832,movie,Special,Special,0,2002.0,92.0,Thriller,5,4,4,1000000,7202,0,0,0,0
2764,3692106,tt2626350,movie,Step Up All In,Step Up All In,0,2014.0,112.0,"Drama,Music,Romance",39,8,4,45000000,86165646,0,0,0,0
2765,3692142,tt2626460,movie,Top Dog,Top Dog,0,2014.0,92.0,"Crime,Drama",40,4,4,6000000,5093707,0,0,0,0
2766,3692605,tt2627664,movie,Love Story,Love Story,0,2003.0,120.0,Drama,16,0,4,2200000,136400000,0,0,0,0
2767,3696444,tt2637276,movie,Ted 2,Ted 2,0,2015.0,115.0,Comedy,40,12,4,68000000,215863606,0,0,0,0
2768,3696450,tt2637294,movie,Hot Tub Time Machine 2,Hot Tub Time Machine 2,0,2015.0,93.0,"Comedy,Mystery,Sci-Fi",38,6,4,14000000,12314651,0,0,0,0
2769,3701298,tt2649128,movie,Metro,Metro,0,2013.0,133.0,"Action,Drama,Thriller",38,14,4,55000000,31987563,0,0,0,0
2770,3705013,tt2658126,movie,Commando,Commando,0,2013.0,124.0,"Action,Thriller",32,4,3,10000000,57500000,0,0,0,0
2771,3709089,tt2667960,movie,Miss Julie,Miss Julie,0,2014.0,129.0,"Drama,Romance",37,8,4,5500000,5000000,0,0,0,0
2772,3712917,tt2677182,movie,Bad Boys,Bad Boys,0,2003.0,118.0,Thriller,35,4,2,19000000,150597843,0,0,0,0
2773,3713624,tt2679042,movie,Hitman: Agent 47,Hitman: Agent 47,0,2015.0,96.0,"Action,Crime,Thriller",36,14,2,35000000,82347656,0,0,0,0
2774,3719008,tt2690138,movie,The D Train,The D Train,0,2015.0,101.0,"Comedy,Drama",38,6,6,447524,771317,0,0,0,0
2775,3719881,tt2692250,movie,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,0,2014.0,98.0,"Adventure,Comedy,Family",40,20,4,127000000,349424282,0,0,0,0
2776,3720164,tt2692904,movie,Locke,Locke,0,2013.0,85.0,Drama,40,4,4,2000000,4635300,0,0,0,0
2777,3728509,tt2713180,movie,Fury,Fury,0,2014.0,134.0,"Action,Drama,War",40,4,4,68000000,211817906,0,0,0,0
2778,3730296,tt2717558,movie,On the Job,On the Job,0,2013.0,118.0,"Action,Crime,Drama",40,8,4,1052753,466088,0,0,0,0
2779,3730396,tt2717822,movie,Blackhat,Blackhat,0,2015.0,133.0,"Action,Crime,Thriller",40,4,4,70000000,17752940,0,0,0,0
2780,3731202,tt2719848,movie,Everest,Everest,0,2015.0,121.0,"Action,Adventure,Biography",37,8,4,55000000,279875004,0,0,0,0
2781,3732415,tt2723176,movie,Amorous,Hide and Seek,0,2014.0,82.0,"Drama,Romance",25,8,4,25000000,122644820,0,0,0,0
2782,3733329,tt2725432,movie,Xanadu,Xanadu,0,2013.0,75.0,"Comedy,Drama",23,8,4,20000000,22471595,0,0,0,0
2783,3733770,tt2726560,movie,The Longest Ride,The Longest Ride,0,2015.0,123.0,"Drama,Romance",40,8,4,34000000,63013281,0,0,0,0
2784,3738080,tt2736822,movie,Great Expectations,Great Expectations,0,2013.0,145.0,Drama,33,7,1,25000000,55752722,0,0,0,0
2785,3744995,tt2752758,movie,Devil's Due,Devil's Due,0,2014.0,89.0,"Horror,Mystery,Thriller",40,4,8,7000000,36433975,0,0,0,0
2786,3745002,tt2752772,movie,Sinister 2,Sinister 2,0,2015.0,97.0,"Horror,Mystery,Thriller",40,8,4,10000000,52882018,0,0,0,0
2787,3752494,tt2771200,movie,Beauty and the Beast,Beauty and the Beast,0,2017.0,129.0,"Family,Fantasy,Musical",38,19,4,25000000,377350553,0,0,0,0
2788,3752562,tt2771372,movie,Veronica Mars: The Movie,Veronica Mars,0,2014.0,107.0,"Crime,Drama,Mystery",37,8,4,6000000,3485127,0,0,0,0
2789,3759785,tt2788710,movie,The Interview,The Interview,0,2014.0,112.0,"Action,Adventure,Comedy",40,12,8,44000000,11305175,0,0,0,0
2790,3764292,tt2799166,movie,The Pyramid,The Pyramid,0,2014.0,89.0,"Action,Adventure,Horror",39,8,4,6500000,13865435,0,0,0,0
2791,3765520,tt2802144,movie,Kingsman: The Secret Service,Kingsman: The Secret Service,0,2014.0,129.0,"Action,Adventure,Comedy",40,16,4,81000000,403802136,0,0,0,0
2792,3767146,tt2805976,movie,Doomsday,Doomsday,0,2015.0,95.0,"Action,Sci-Fi",28,4,4,30000000,22211426,0,0,0,0
2793,3773867,tt2821866,movie,Home,Home,0,2013.0,92.0,Drama,29,4,4,135000000,368871007,0,0,0,0
2794,3773954,tt2822062,movie,Crash,Crash,0,2011.0,94.0,Thriller,15,7,4,16500000,98410061,0,0,0,0
2795,3776621,tt2828310,movie,Intersection,Intersection,0,2015.0,83.0,"Crime,Drama,Mystery",40,8,4,45000000,21355893,0,0,0,0
2796,3780331,tt2837090,movie,No Way Out,No Way Out,0,2014.0,90.0,Drama,26,2,0,15000000,35509515,0,0,0,0
2797,3780374,tt2837194,movie,Rebound,Rebound,0,2014.0,84.0,"Horror,Mystery,Thriller",39,4,4,45000000,16809014,0,0,0,0
2798,3785087,tt2848292,movie,Pitch Perfect 2,Pitch Perfect 2,0,2015.0,115.0,"Comedy,Music",40,8,4,29000000,287506194,0,0,0,0
2799,3786171,tt2850888,movie,Deliverance,Deliverance,0,2013.0,64.0,Drama,31,0,4,2000000,46122355,0,0,0,0
2800,3787977,tt2855236,movie,Big Fish,Big Fish,0,2012.0,103.0,Action,21,0,1,70000000,122919055,0,0,0,0
2801,3794744,tt2870612,movie,"As Above, So Below","As Above, So Below",0,2014.0,93.0,"Horror,Mystery,Thriller",40,8,4,5000000,40100000,0,0,0,0
2802,3794790,tt2870708,movie,Wish I Was Here,Wish I Was Here,0,2014.0,106.0,"Comedy,Drama",40,8,4,5500000,5483299,0,0,0,0
2803,3795587,tt2872718,movie,Nightcrawler,Nightcrawler,0,2014.0,117.0,"Crime,Drama,Thriller",40,4,4,8500000,38697217,0,0,0,0
2804,3795592,tt2872732,movie,Lucy,Lucy,0,2014.0,89.0,"Action,Sci-Fi,Thriller",40,4,4,40000000,463360063,0,0,0,0
2805,3797632,tt2877476,movie,Win Win,Win Win,0,2013.0,97.0,Comedy,40,12,4,10831173,10654385,0,0,0,0
